state,origin,ages_ranges,genders,behavior,expat_population_wave5,facebook_population_wave5,dest_state_fips,dest_state_name,dest_state_letter,dest_state_FB_code,origin_ACS_bpl,origin_ACS_name,origin_FB_code,sex,age_group,nof_foreign_born,nof_residents,frac_foreign_born
Louisiana,Puerto Rico,ages_30_34,1,6019520122583,340,170000,22,Louisiana,LA,3861,110,Puerto Rico,6019520122583,1,ages_30_34,472,142513,0.0033119785563422302
Louisiana,Romania,ages_30_34,1,6027148962983,40,170000,22,Louisiana,LA,3861,456,Romania,6027148962983,1,ages_30_34,0,142513,0.0
Louisiana,Russia,ages_30_34,1,6025000815983,80,170000,22,Louisiana,LA,3861,465,Russia,6025000815983,1,ages_30_34,66,142513,0.00046311564559022695
Louisiana,Singapore,ages_30_34,1,6023516403783,20,170000,22,Louisiana,LA,3861,516,Singapore,6023516403783,1,ages_30_34,0,142513,0.0
Louisiana,South Korea,ages_30_34,1,6027148973583,50,170000,22,Louisiana,LA,3861,502,South Korea,6027148973583,1,ages_30_34,0,142513,0.0
Louisiana,Spain,ages_30_34,1,6019366943583,40,170000,22,Louisiana,LA,3861,438,Spain,6019366943583,1,ages_30_34,90,142513,0.0006315213348957639
Louisiana,UAE,ages_30_34,1,6023516430783,20,170000,22,Louisiana,LA,3861,543,UAE,6023516430783,1,ages_30_34,0,142513,0.0
Louisiana,United Kingdom,ages_30_34,1,6021354152983,160,170000,22,Louisiana,LA,3861,413,UK,6021354152983,1,ages_30_34,0,142513,0.0
Louisiana,Vietnam,ages_30_34,1,6027149006383,510,170000,22,Louisiana,LA,3861,518,Vietnam,6027149006383,1,ages_30_34,525,142513,0.0036838744535586205
Louisiana,Australia,ages_35_39,1,6021354857783,50,150000,22,Louisiana,LA,3861,700,Australia,6021354857783,1,ages_35_39,155,132622,0.00116873520230429
Louisiana,Austria,ages_35_39,1,6023675997383,20,150000,22,Louisiana,LA,3861,450,Austria,6023675997383,1,ages_35_39,0,132622,0.0
Louisiana,Canada,ages_35_39,1,6019396764183,180,150000,22,Louisiana,LA,3861,150,Canada,6019396764183,1,ages_35_39,125,132622,0.000942528388955075
Louisiana,China,ages_35_39,1,6019452369983,80,150000,22,Louisiana,LA,3861,500,China,6019452369983,1,ages_35_39,140,132622,0.00105563179562968
Louisiana,France,ages_35_39,1,6019367014383,90,150000,22,Louisiana,LA,3861,421,France,6019367014383,1,ages_35_39,64,132622,0.000482574535144999
Louisiana,Germany,ages_35_39,1,6019367052983,150,150000,22,Louisiana,LA,3861,453,Germany,6019367052983,1,ages_35_39,197,132622,0.0014854247409932
Louisiana,Greece,ages_35_39,1,6023676017583,20,150000,22,Louisiana,LA,3861,433,Greece,6023676017583,1,ages_35_39,0,132622,0.0
Louisiana,Hungary,ages_35_39,1,6019396638383,20,150000,22,Louisiana,LA,3861,454,Hungary,6019396638383,1,ages_35_39,0,132622,0.0
Louisiana,India,ages_35_39,1,6016916298983,420,150000,22,Louisiana,LA,3861,521,India,6016916298983,1,ages_35_39,372,132622,0.0028049644855303
Louisiana,Indonesia,ages_35_39,1,6019564344583,50,150000,22,Louisiana,LA,3861,512,Indonesia,6019564344583,1,ages_35_39,0,132622,0.0
Louisiana,Ireland,ages_35_39,1,6019396650783,20,150000,22,Louisiana,LA,3861,414,Ireland,6019396650783,1,ages_35_39,0,132622,0.0
Louisiana,Israel,ages_35_39,1,6025000823583,20,150000,22,Louisiana,LA,3861,534,Israel,6025000823583,1,ages_35_39,69,132622,0.0005202756707032019
Louisiana,Italy,ages_35_39,1,6019396654583,40,150000,22,Louisiana,LA,3861,434,Italy,6019396654583,1,ages_35_39,33,132622,0.00024882749468413997
Louisiana,Japan,ages_35_39,1,6023676028783,60,150000,22,Louisiana,LA,3861,501,Japan,6023676028783,1,ages_35_39,18,132622,0.000135724088009531
Louisiana,KSA,ages_35_39,1,6025000813183,20,150000,22,Louisiana,LA,3861,533,Saudi Arabia,6025000813183,1,ages_35_39,0,132622,0.0
Louisiana,Malaysia,ages_35_39,1,6027147160983,20,150000,22,Louisiana,LA,3861,514,Malaysia,6027147160983,1,ages_35_39,0,132622,0.0
Louisiana,Mexico,ages_35_39,1,6023676072183,1800,150000,22,Louisiana,LA,3861,200,Mexico,6023676072183,1,ages_35_39,2070,132622,0.015608270121096
Louisiana,Nepal,ages_35_39,1,6023356955383,30,150000,22,Louisiana,LA,3861,524,Nepal,6023356955383,1,ages_35_39,0,132622,0.0
Louisiana,Philippines,ages_35_39,1,6018797091183,620,150000,22,Louisiana,LA,3861,515,Philippines,6018797091183,1,ages_35_39,365,132622,0.00275218289574882
Louisiana,Poland,ages_35_39,1,6019396657183,30,150000,22,Louisiana,LA,3861,455,Poland,6019396657183,1,ages_35_39,0,132622,0.0
Louisiana,Portugal,ages_35_39,1,6021354882783,20,150000,22,Louisiana,LA,3861,436,Portugal,6021354882783,1,ages_35_39,0,132622,0.0
Louisiana,Puerto Rico,ages_35_39,1,6019520122583,290,150000,22,Louisiana,LA,3861,110,Puerto Rico,6019520122583,1,ages_35_39,637,132622,0.00480312467011506
Louisiana,Romania,ages_35_39,1,6027148962983,50,150000,22,Louisiana,LA,3861,456,Romania,6027148962983,1,ages_35_39,149,132622,0.00112349383963445
Louisiana,Russia,ages_35_39,1,6025000815983,30,150000,22,Louisiana,LA,3861,465,Russia,6025000815983,1,ages_35_39,29,132622,0.000218666586237577
Louisiana,Singapore,ages_35_39,1,6023516403783,20,150000,22,Louisiana,LA,3861,516,Singapore,6023516403783,1,ages_35_39,0,132622,0.0
Louisiana,South Korea,ages_35_39,1,6027148973583,40,150000,22,Louisiana,LA,3861,502,South Korea,6027148973583,1,ages_35_39,110,132622,0.000829424982280466
Louisiana,Spain,ages_35_39,1,6019366943583,40,150000,22,Louisiana,LA,3861,438,Spain,6019366943583,1,ages_35_39,0,132622,0.0
Louisiana,UAE,ages_35_39,1,6023516430783,20,150000,22,Louisiana,LA,3861,543,UAE,6023516430783,1,ages_35_39,0,132622,0.0
Louisiana,United Kingdom,ages_35_39,1,6021354152983,120,150000,22,Louisiana,LA,3861,413,UK,6021354152983,1,ages_35_39,206,132622,0.00155328678499796
Louisiana,Vietnam,ages_35_39,1,6027149006383,580,150000,22,Louisiana,LA,3861,518,Vietnam,6027149006383,1,ages_35_39,1373,132622,0.0103527318242825
Louisiana,Australia,ages_40_44,1,6021354857783,40,120000,22,Louisiana,LA,3861,700,Australia,6021354857783,1,ages_40_44,77,131835,0.0005840634125990821
Louisiana,Austria,ages_40_44,1,6023675997383,20,120000,22,Louisiana,LA,3861,450,Austria,6023675997383,1,ages_40_44,0,131835,0.0
Louisiana,Canada,ages_40_44,1,6019396764183,170,120000,22,Louisiana,LA,3861,150,Canada,6019396764183,1,ages_40_44,350,131835,0.00265483369363219
Louisiana,China,ages_40_44,1,6019452369983,40,120000,22,Louisiana,LA,3861,500,China,6019452369983,1,ages_40_44,456,131835,0.00345886904084651
Louisiana,France,ages_40_44,1,6019367014383,70,120000,22,Louisiana,LA,3861,421,France,6019367014383,1,ages_40_44,0,131835,0.0
Louisiana,Germany,ages_40_44,1,6019367052983,110,120000,22,Louisiana,LA,3861,453,Germany,6019367052983,1,ages_40_44,758,131835,0.00574961125649486
Louisiana,Greece,ages_40_44,1,6023676017583,20,120000,22,Louisiana,LA,3861,433,Greece,6023676017583,1,ages_40_44,0,131835,0.0
Louisiana,Hungary,ages_40_44,1,6019396638383,20,120000,22,Louisiana,LA,3861,454,Hungary,6019396638383,1,ages_40_44,0,131835,0.0
Louisiana,India,ages_40_44,1,6016916298983,210,120000,22,Louisiana,LA,3861,521,India,6016916298983,1,ages_40_44,865,131835,0.00656123184283385
Louisiana,Indonesia,ages_40_44,1,6019564344583,30,120000,22,Louisiana,LA,3861,512,Indonesia,6019564344583,1,ages_40_44,0,131835,0.0
Louisiana,Ireland,ages_40_44,1,6019396650783,20,120000,22,Louisiana,LA,3861,414,Ireland,6019396650783,1,ages_40_44,0,131835,0.0
Louisiana,Israel,ages_40_44,1,6025000823583,20,120000,22,Louisiana,LA,3861,534,Israel,6025000823583,1,ages_40_44,75,131835,0.000568892934349755
Louisiana,Italy,ages_40_44,1,6019396654583,40,120000,22,Louisiana,LA,3861,434,Italy,6019396654583,1,ages_40_44,337,131835,0.00255622558501157
Louisiana,Japan,ages_40_44,1,6023676028783,40,120000,22,Louisiana,LA,3861,501,Japan,6023676028783,1,ages_40_44,306,131835,0.0023210831721470005
Louisiana,KSA,ages_40_44,1,6025000813183,20,120000,22,Louisiana,LA,3861,533,Saudi Arabia,6025000813183,1,ages_40_44,0,131835,0.0
Louisiana,Malaysia,ages_40_44,1,6027147160983,20,120000,22,Louisiana,LA,3861,514,Malaysia,6027147160983,1,ages_40_44,0,131835,0.0
Louisiana,Mexico,ages_40_44,1,6023676072183,1300,120000,22,Louisiana,LA,3861,200,Mexico,6023676072183,1,ages_40_44,2480,131835,0.0188113930291652
Louisiana,Nepal,ages_40_44,1,6023356955383,20,120000,22,Louisiana,LA,3861,524,Nepal,6023356955383,1,ages_40_44,0,131835,0.0
Louisiana,Philippines,ages_40_44,1,6018797091183,460,120000,22,Louisiana,LA,3861,515,Philippines,6018797091183,1,ages_40_44,87,131835,0.000659915803845716
Louisiana,Poland,ages_40_44,1,6019396657183,20,120000,22,Louisiana,LA,3861,455,Poland,6019396657183,1,ages_40_44,0,131835,0.0
Louisiana,Portugal,ages_40_44,1,6021354882783,20,120000,22,Louisiana,LA,3861,436,Portugal,6021354882783,1,ages_40_44,125,131835,0.000948154890582926
Louisiana,Puerto Rico,ages_40_44,1,6019520122583,230,120000,22,Louisiana,LA,3861,110,Puerto Rico,6019520122583,1,ages_40_44,21,131835,0.000159290021617932
Louisiana,Romania,ages_40_44,1,6027148962983,30,120000,22,Louisiana,LA,3861,456,Romania,6027148962983,1,ages_40_44,0,131835,0.0
Louisiana,Russia,ages_40_44,1,6025000815983,20,120000,22,Louisiana,LA,3861,465,Russia,6025000815983,1,ages_40_44,78,131835,0.000591648651723746
Louisiana,Singapore,ages_40_44,1,6023516403783,20,120000,22,Louisiana,LA,3861,516,Singapore,6023516403783,1,ages_40_44,0,131835,0.0
Louisiana,South Korea,ages_40_44,1,6027148973583,50,120000,22,Louisiana,LA,3861,502,South Korea,6027148973583,1,ages_40_44,0,131835,0.0
Louisiana,Spain,ages_40_44,1,6019366943583,30,120000,22,Louisiana,LA,3861,438,Spain,6019366943583,1,ages_40_44,0,131835,0.0
Louisiana,UAE,ages_40_44,1,6023516430783,20,120000,22,Louisiana,LA,3861,543,UAE,6023516430783,1,ages_40_44,0,131835,0.0
Louisiana,United Kingdom,ages_40_44,1,6021354152983,130,120000,22,Louisiana,LA,3861,413,UK,6021354152983,1,ages_40_44,35,131835,0.000265483369363219
Louisiana,Vietnam,ages_40_44,1,6027149006383,550,120000,22,Louisiana,LA,3861,518,Vietnam,6027149006383,1,ages_40_44,1760,131835,0.0133500208594076
Louisiana,Australia,ages_45_49,1,6021354857783,50,120000,22,Louisiana,LA,3861,700,Australia,6021354857783,1,ages_45_49,39,130049,0.00029988696568216604
Louisiana,Austria,ages_45_49,1,6023675997383,20,120000,22,Louisiana,LA,3861,450,Austria,6023675997383,1,ages_45_49,0,130049,0.0
Louisiana,Canada,ages_45_49,1,6019396764183,200,120000,22,Louisiana,LA,3861,150,Canada,6019396764183,1,ages_45_49,53,130049,0.000407538696952687
Louisiana,China,ages_45_49,1,6019452369983,30,120000,22,Louisiana,LA,3861,500,China,6019452369983,1,ages_45_49,0,130049,0.0
Louisiana,France,ages_45_49,1,6019367014383,50,120000,22,Louisiana,LA,3861,421,France,6019367014383,1,ages_45_49,0,130049,0.0
Louisiana,Germany,ages_45_49,1,6019367052983,150,120000,22,Louisiana,LA,3861,453,Germany,6019367052983,1,ages_45_49,16,130049,0.000123030550023453
Louisiana,Greece,ages_45_49,1,6023676017583,20,120000,22,Louisiana,LA,3861,433,Greece,6023676017583,1,ages_45_49,75,130049,0.000576705703234935
Louisiana,Hungary,ages_45_49,1,6019396638383,20,120000,22,Louisiana,LA,3861,454,Hungary,6019396638383,1,ages_45_49,0,130049,0.0
Louisiana,India,ages_45_49,1,6016916298983,180,120000,22,Louisiana,LA,3861,521,India,6016916298983,1,ages_45_49,422,130049,0.00324493075686856
Louisiana,Indonesia,ages_45_49,1,6019564344583,30,120000,22,Louisiana,LA,3861,512,Indonesia,6019564344583,1,ages_45_49,0,130049,0.0
Louisiana,Ireland,ages_45_49,1,6019396650783,20,120000,22,Louisiana,LA,3861,414,Ireland,6019396650783,1,ages_45_49,0,130049,0.0
Louisiana,Israel,ages_45_49,1,6025000823583,20,120000,22,Louisiana,LA,3861,534,Israel,6025000823583,1,ages_45_49,0,130049,0.0
Louisiana,Italy,ages_45_49,1,6019396654583,30,120000,22,Louisiana,LA,3861,434,Italy,6019396654583,1,ages_45_49,128,130049,0.000984244400187622
Louisiana,Japan,ages_45_49,1,6023676028783,40,120000,22,Louisiana,LA,3861,501,Japan,6023676028783,1,ages_45_49,65,130049,0.0004998116094702769
Louisiana,KSA,ages_45_49,1,6025000813183,20,120000,22,Louisiana,LA,3861,533,Saudi Arabia,6025000813183,1,ages_45_49,0,130049,0.0
Louisiana,Malaysia,ages_45_49,1,6027147160983,20,120000,22,Louisiana,LA,3861,514,Malaysia,6027147160983,1,ages_45_49,0,130049,0.0
Louisiana,Mexico,ages_45_49,1,6023676072183,930,120000,22,Louisiana,LA,3861,200,Mexico,6023676072183,1,ages_45_49,2226,130049,0.0171166252720129
Louisiana,Nepal,ages_45_49,1,6023356955383,20,120000,22,Louisiana,LA,3861,524,Nepal,6023356955383,1,ages_45_49,0,130049,0.0
Louisiana,Philippines,ages_45_49,1,6018797091183,420,120000,22,Louisiana,LA,3861,515,Philippines,6018797091183,1,ages_45_49,144,130049,0.0011072749502110699
Louisiana,Poland,ages_45_49,1,6019396657183,20,120000,22,Louisiana,LA,3861,455,Poland,6019396657183,1,ages_45_49,0,130049,0.0
Louisiana,Portugal,ages_45_49,1,6021354882783,20,120000,22,Louisiana,LA,3861,436,Portugal,6021354882783,1,ages_45_49,0,130049,0.0
Louisiana,Puerto Rico,ages_45_49,1,6019520122583,180,120000,22,Louisiana,LA,3861,110,Puerto Rico,6019520122583,1,ages_45_49,442,130049,0.00339871894439788
Louisiana,Romania,ages_45_49,1,6027148962983,20,120000,22,Louisiana,LA,3861,456,Romania,6027148962983,1,ages_45_49,205,130049,0.00157632892217549
Louisiana,Russia,ages_45_49,1,6025000815983,30,120000,22,Louisiana,LA,3861,465,Russia,6025000815983,1,ages_45_49,0,130049,0.0
Louisiana,Singapore,ages_45_49,1,6023516403783,20,120000,22,Louisiana,LA,3861,516,Singapore,6023516403783,1,ages_45_49,0,130049,0.0
Louisiana,South Korea,ages_45_49,1,6027148973583,30,120000,22,Louisiana,LA,3861,502,South Korea,6027148973583,1,ages_45_49,0,130049,0.0
Louisiana,Spain,ages_45_49,1,6019366943583,30,120000,22,Louisiana,LA,3861,438,Spain,6019366943583,1,ages_45_49,0,130049,0.0
Louisiana,UAE,ages_45_49,1,6023516430783,20,120000,22,Louisiana,LA,3861,543,UAE,6023516430783,1,ages_45_49,0,130049,0.0
Louisiana,United Kingdom,ages_45_49,1,6021354152983,130,120000,22,Louisiana,LA,3861,413,UK,6021354152983,1,ages_45_49,535,130049,0.0041138340164092
Louisiana,Vietnam,ages_45_49,1,6027149006383,530,120000,22,Louisiana,LA,3861,518,Vietnam,6027149006383,1,ages_45_49,1141,130049,0.00877361609854747
Louisiana,Australia,ages_50_54,1,6021354857783,40,120000,22,Louisiana,LA,3861,700,Australia,6021354857783,1,ages_50_54,0,138746,0.0
Louisiana,Austria,ages_50_54,1,6023675997383,20,120000,22,Louisiana,LA,3861,450,Austria,6023675997383,1,ages_50_54,0,138746,0.0
Louisiana,Canada,ages_50_54,1,6019396764183,170,120000,22,Louisiana,LA,3861,150,Canada,6019396764183,1,ages_50_54,172,138746,0.00123967537802892
Louisiana,China,ages_50_54,1,6019452369983,20,120000,22,Louisiana,LA,3861,500,China,6019452369983,1,ages_50_54,265,138746,0.0019099649719631602
Louisiana,France,ages_50_54,1,6019367014383,40,120000,22,Louisiana,LA,3861,421,France,6019367014383,1,ages_50_54,177,138746,0.0012757124529716199
Louisiana,Germany,ages_50_54,1,6019367052983,140,120000,22,Louisiana,LA,3861,453,Germany,6019367052983,1,ages_50_54,820,138746,0.00591008029060297
Louisiana,Greece,ages_50_54,1,6023676017583,20,120000,22,Louisiana,LA,3861,433,Greece,6023676017583,1,ages_50_54,0,138746,0.0
Louisiana,Hungary,ages_50_54,1,6019396638383,20,120000,22,Louisiana,LA,3861,454,Hungary,6019396638383,1,ages_50_54,0,138746,0.0
Louisiana,India,ages_50_54,1,6016916298983,170,120000,22,Louisiana,LA,3861,521,India,6016916298983,1,ages_50_54,139,138746,0.00100183068340709
Louisiana,Indonesia,ages_50_54,1,6019564344583,20,120000,22,Louisiana,LA,3861,512,Indonesia,6019564344583,1,ages_50_54,0,138746,0.0
Louisiana,Ireland,ages_50_54,1,6019396650783,20,120000,22,Louisiana,LA,3861,414,Ireland,6019396650783,1,ages_50_54,0,138746,0.0
Louisiana,Israel,ages_50_54,1,6025000823583,20,120000,22,Louisiana,LA,3861,534,Israel,6025000823583,1,ages_50_54,0,138746,0.0
Louisiana,Italy,ages_50_54,1,6019396654583,30,120000,22,Louisiana,LA,3861,434,Italy,6019396654583,1,ages_50_54,43,138746,0.000309918844507229
Louisiana,Japan,ages_50_54,1,6023676028783,20,120000,22,Louisiana,LA,3861,501,Japan,6023676028783,1,ages_50_54,0,138746,0.0
Louisiana,KSA,ages_50_54,1,6025000813183,20,120000,22,Louisiana,LA,3861,533,Saudi Arabia,6025000813183,1,ages_50_54,0,138746,0.0
Louisiana,Malaysia,ages_50_54,1,6027147160983,20,120000,22,Louisiana,LA,3861,514,Malaysia,6027147160983,1,ages_50_54,0,138746,0.0
Louisiana,Mexico,ages_50_54,1,6023676072183,540,120000,22,Louisiana,LA,3861,200,Mexico,6023676072183,1,ages_50_54,1082,138746,0.007798423017600509
Louisiana,Nepal,ages_50_54,1,6023356955383,20,120000,22,Louisiana,LA,3861,524,Nepal,6023356955383,1,ages_50_54,0,138746,0.0
Louisiana,Philippines,ages_50_54,1,6018797091183,320,120000,22,Louisiana,LA,3861,515,Philippines,6018797091183,1,ages_50_54,179,138746,0.0012901272829487
Louisiana,Poland,ages_50_54,1,6019396657183,20,120000,22,Louisiana,LA,3861,455,Poland,6019396657183,1,ages_50_54,0,138746,0.0
Louisiana,Portugal,ages_50_54,1,6021354882783,20,120000,22,Louisiana,LA,3861,436,Portugal,6021354882783,1,ages_50_54,0,138746,0.0
Louisiana,Puerto Rico,ages_50_54,1,6019520122583,140,120000,22,Louisiana,LA,3861,110,Puerto Rico,6019520122583,1,ages_50_54,69,138746,0.000497311634209274
Louisiana,Romania,ages_50_54,1,6027148962983,20,120000,22,Louisiana,LA,3861,456,Romania,6027148962983,1,ages_50_54,0,138746,0.0
Louisiana,Russia,ages_50_54,1,6025000815983,20,120000,22,Louisiana,LA,3861,465,Russia,6025000815983,1,ages_50_54,0,138746,0.0
Louisiana,Singapore,ages_50_54,1,6023516403783,20,120000,22,Louisiana,LA,3861,516,Singapore,6023516403783,1,ages_50_54,0,138746,0.0
Louisiana,South Korea,ages_50_54,1,6027148973583,30,120000,22,Louisiana,LA,3861,502,South Korea,6027148973583,1,ages_50_54,341,138746,0.00245772851109221
Louisiana,Spain,ages_50_54,1,6019366943583,20,120000,22,Louisiana,LA,3861,438,Spain,6019366943583,1,ages_50_54,121,138746,0.000872097213613365
Louisiana,UAE,ages_50_54,1,6023516430783,20,120000,22,Louisiana,LA,3861,543,UAE,6023516430783,1,ages_50_54,0,138746,0.0
Louisiana,United Kingdom,ages_50_54,1,6021354152983,120,120000,22,Louisiana,LA,3861,413,UK,6021354152983,1,ages_50_54,67,138746,0.00048289680423219404
Louisiana,Vietnam,ages_50_54,1,6027149006383,310,120000,22,Louisiana,LA,3861,518,Vietnam,6027149006383,1,ages_50_54,854,138746,0.00615513240021334
Louisiana,Australia,ages_55_59,1,6021354857783,30,110000,22,Louisiana,LA,3861,700,Australia,6021354857783,1,ages_55_59,0,145689,0.0
Louisiana,Austria,ages_55_59,1,6023675997383,20,110000,22,Louisiana,LA,3861,450,Austria,6023675997383,1,ages_55_59,0,145689,0.0
Louisiana,Canada,ages_55_59,1,6019396764183,160,110000,22,Louisiana,LA,3861,150,Canada,6019396764183,1,ages_55_59,234,145689,0.0016061610691267
Louisiana,China,ages_55_59,1,6019452369983,20,110000,22,Louisiana,LA,3861,500,China,6019452369983,1,ages_55_59,214,145689,0.0014688823452697198
Louisiana,France,ages_55_59,1,6019367014383,40,110000,22,Louisiana,LA,3861,421,France,6019367014383,1,ages_55_59,147,145689,0.0010089986203488301
Louisiana,Germany,ages_55_59,1,6019367052983,120,110000,22,Louisiana,LA,3861,453,Germany,6019367052983,1,ages_55_59,688,145689,0.00472238810068022
Louisiana,Greece,ages_55_59,1,6023676017583,20,110000,22,Louisiana,LA,3861,433,Greece,6023676017583,1,ages_55_59,116,145689,0.000796216598370502
Louisiana,Hungary,ages_55_59,1,6019396638383,20,110000,22,Louisiana,LA,3861,454,Hungary,6019396638383,1,ages_55_59,0,145689,0.0
Louisiana,India,ages_55_59,1,6016916298983,130,110000,22,Louisiana,LA,3861,521,India,6016916298983,1,ages_55_59,396,145689,0.00271811873236826
Louisiana,Indonesia,ages_55_59,1,6019564344583,20,110000,22,Louisiana,LA,3861,512,Indonesia,6019564344583,1,ages_55_59,0,145689,0.0
Louisiana,Ireland,ages_55_59,1,6019396650783,20,110000,22,Louisiana,LA,3861,414,Ireland,6019396650783,1,ages_55_59,0,145689,0.0
Louisiana,Israel,ages_55_59,1,6025000823583,20,110000,22,Louisiana,LA,3861,534,Israel,6025000823583,1,ages_55_59,0,145689,0.0
Louisiana,Italy,ages_55_59,1,6019396654583,20,110000,22,Louisiana,LA,3861,434,Italy,6019396654583,1,ages_55_59,0,145689,0.0
Louisiana,Japan,ages_55_59,1,6023676028783,20,110000,22,Louisiana,LA,3861,501,Japan,6023676028783,1,ages_55_59,146,145689,0.0010021346841559801
Louisiana,KSA,ages_55_59,1,6025000813183,20,110000,22,Louisiana,LA,3861,533,Saudi Arabia,6025000813183,1,ages_55_59,0,145689,0.0
Louisiana,Malaysia,ages_55_59,1,6027147160983,20,110000,22,Louisiana,LA,3861,514,Malaysia,6027147160983,1,ages_55_59,0,145689,0.0
Louisiana,Mexico,ages_55_59,1,6023676072183,360,110000,22,Louisiana,LA,3861,200,Mexico,6023676072183,1,ages_55_59,657,145689,0.00450960607870189
Louisiana,Nepal,ages_55_59,1,6023356955383,20,110000,22,Louisiana,LA,3861,524,Nepal,6023356955383,1,ages_55_59,43,145689,0.000295149256292514
Louisiana,Philippines,ages_55_59,1,6018797091183,280,110000,22,Louisiana,LA,3861,515,Philippines,6018797091183,1,ages_55_59,210,145689,0.00144142660049832
Louisiana,Poland,ages_55_59,1,6019396657183,20,110000,22,Louisiana,LA,3861,455,Poland,6019396657183,1,ages_55_59,0,145689,0.0
Louisiana,Portugal,ages_55_59,1,6021354882783,20,110000,22,Louisiana,LA,3861,436,Portugal,6021354882783,1,ages_55_59,0,145689,0.0
Louisiana,Puerto Rico,ages_55_59,1,6019520122583,120,110000,22,Louisiana,LA,3861,110,Puerto Rico,6019520122583,1,ages_55_59,455,145689,0.0031230909677463603
Louisiana,Romania,ages_55_59,1,6027148962983,20,110000,22,Louisiana,LA,3861,456,Romania,6027148962983,1,ages_55_59,0,145689,0.0
Louisiana,Russia,ages_55_59,1,6025000815983,20,110000,22,Louisiana,LA,3861,465,Russia,6025000815983,1,ages_55_59,0,145689,0.0
Louisiana,Singapore,ages_55_59,1,6023516403783,20,110000,22,Louisiana,LA,3861,516,Singapore,6023516403783,1,ages_55_59,0,145689,0.0
Louisiana,South Korea,ages_55_59,1,6027148973583,30,110000,22,Louisiana,LA,3861,502,South Korea,6027148973583,1,ages_55_59,131,145689,0.000899175641263239
Louisiana,Spain,ages_55_59,1,6019366943583,20,110000,22,Louisiana,LA,3861,438,Spain,6019366943583,1,ages_55_59,50,145689,0.000343196809642458
Louisiana,UAE,ages_55_59,1,6023516430783,20,110000,22,Louisiana,LA,3861,543,UAE,6023516430783,1,ages_55_59,0,145689,0.0
Louisiana,United Kingdom,ages_55_59,1,6021354152983,140,110000,22,Louisiana,LA,3861,413,UK,6021354152983,1,ages_55_59,0,145689,0.0
Louisiana,Vietnam,ages_55_59,1,6027149006383,260,110000,22,Louisiana,LA,3861,518,Vietnam,6027149006383,1,ages_55_59,925,145689,0.00634914097838547
Maine,Australia,ages_15_19,2,6021354857783,20,21000,23,Maine,ME,3862,700,Australia,6021354857783,2,ages_15_19,0,38731,0.0
Maine,Austria,ages_15_19,2,6023675997383,20,21000,23,Maine,ME,3862,450,Austria,6023675997383,2,ages_15_19,0,38731,0.0
Maine,Canada,ages_15_19,2,6019396764183,80,21000,23,Maine,ME,3862,150,Canada,6019396764183,2,ages_15_19,40,38731,0.00103276445224755
Maine,China,ages_15_19,2,6019452369983,140,21000,23,Maine,ME,3862,500,China,6019452369983,2,ages_15_19,176,38731,0.00454416358988924
Maine,France,ages_15_19,2,6019367014383,20,21000,23,Maine,ME,3862,421,France,6019367014383,2,ages_15_19,112,38731,0.00289174046629315
Maine,Germany,ages_15_19,2,6019367052983,20,21000,23,Maine,ME,3862,453,Germany,6019367052983,2,ages_15_19,52,38731,0.00134259378792182
Maine,Greece,ages_15_19,2,6023676017583,20,21000,23,Maine,ME,3862,433,Greece,6023676017583,2,ages_15_19,0,38731,0.0
Maine,Hungary,ages_15_19,2,6019396638383,20,21000,23,Maine,ME,3862,454,Hungary,6019396638383,2,ages_15_19,0,38731,0.0
Maine,India,ages_15_19,2,6016916298983,20,21000,23,Maine,ME,3862,521,India,6016916298983,2,ages_15_19,0,38731,0.0
Maine,Indonesia,ages_15_19,2,6019564344583,20,21000,23,Maine,ME,3862,512,Indonesia,6019564344583,2,ages_15_19,0,38731,0.0
Maine,Ireland,ages_15_19,2,6019396650783,20,21000,23,Maine,ME,3862,414,Ireland,6019396650783,2,ages_15_19,0,38731,0.0
Maine,Israel,ages_15_19,2,6025000823583,20,21000,23,Maine,ME,3862,534,Israel,6025000823583,2,ages_15_19,0,38731,0.0
Maine,Italy,ages_15_19,2,6019396654583,20,21000,23,Maine,ME,3862,434,Italy,6019396654583,2,ages_15_19,0,38731,0.0
Maine,Japan,ages_15_19,2,6023676028783,20,21000,23,Maine,ME,3862,501,Japan,6023676028783,2,ages_15_19,0,38731,0.0
Maine,KSA,ages_15_19,2,6025000813183,20,21000,23,Maine,ME,3862,533,Saudi Arabia,6025000813183,2,ages_15_19,0,38731,0.0
Maine,Malaysia,ages_15_19,2,6027147160983,20,21000,23,Maine,ME,3862,514,Malaysia,6027147160983,2,ages_15_19,0,38731,0.0
Maine,Mexico,ages_15_19,2,6023676072183,30,21000,23,Maine,ME,3862,200,Mexico,6023676072183,2,ages_15_19,0,38731,0.0
Maine,Nepal,ages_15_19,2,6023356955383,20,21000,23,Maine,ME,3862,524,Nepal,6023356955383,2,ages_15_19,0,38731,0.0
Maine,Philippines,ages_15_19,2,6018797091183,20,21000,23,Maine,ME,3862,515,Philippines,6018797091183,2,ages_15_19,0,38731,0.0
Maine,Poland,ages_15_19,2,6019396657183,20,21000,23,Maine,ME,3862,455,Poland,6019396657183,2,ages_15_19,0,38731,0.0
Maine,Portugal,ages_15_19,2,6021354882783,20,21000,23,Maine,ME,3862,436,Portugal,6021354882783,2,ages_15_19,0,38731,0.0
