state,origin,ages_ranges,genders,behavior,expat_population_wave4,facebook_population_wave4,expat_total_population_october,dest_state_fips,dest_state_name,dest_state_letter,dest_state_FB_code,origin_ACS_bpl,origin_ACS_name,origin_FB_code,sex,age_group,nof_foreign_born,nof_residents,frac_foreign_born
New Jersey,Singapore,ages_35_39,1,6.02352E+12,30,230000,1100000,34,New Jersey,NJ,3873,516,Singapore,6.02352E+12,1,ages_35_39,0,259234,0
New Jersey,South Korea,ages_35_39,1,6.02715E+12,820,230000,1100000,34,New Jersey,NJ,3873,502,South Korea,6.02715E+12,1,ages_35_39,3113,259234,0.012008456
New Jersey,Spain,ages_35_39,1,6.01937E+12,210,230000,1100000,34,New Jersey,NJ,3873,438,Spain,6.01937E+12,1,ages_35_39,236,259234,0.000910374
New Jersey,Turkey,ages_35_39,1,6.01937E+12,480,230000,1100000,34,New Jersey,NJ,3873,542,Turkey,6.01937E+12,1,ages_35_39,1798,259234,0.006935819
New Jersey,UAE,ages_35_39,1,6.02352E+12,40,230000,1100000,34,New Jersey,NJ,3873,543,UAE,6.02352E+12,1,ages_35_39,0,259234,0
New Jersey,UK,ages_35_39,1,6.02135E+12,470,230000,1100000,34,New Jersey,NJ,3873,413,UK,6.02135E+12,1,ages_35_39,378,259234,0.001458142
New Jersey,Vietnam,ages_35_39,1,6.02715E+12,520,230000,1100000,34,New Jersey,NJ,3873,518,Vietnam,6.02715E+12,1,ages_35_39,360,259234,0.001388707
New Jersey,Australia,ages_40_44,2,6.02135E+12,90,170000,1100000,34,New Jersey,NJ,3873,700,Australia,6.02135E+12,2,ages_40_44,539,312654,0.00172395
New Jersey,Austria,ages_40_44,2,6.02368E+12,20,170000,1100000,34,New Jersey,NJ,3873,450,Austria,6.02368E+12,2,ages_40_44,0,312654,0
New Jersey,Canada,ages_40_44,2,6.0194E+12,320,170000,1100000,34,New Jersey,NJ,3873,150,Canada,6.0194E+12,2,ages_40_44,816,312654,0.002609914
New Jersey,China,ages_40_44,2,6.01945E+12,290,170000,1100000,34,New Jersey,NJ,3873,500,China,6.01945E+12,2,ages_40_44,6426,312654,0.020553071
New Jersey,France,ages_40_44,2,6.01937E+12,170,170000,1100000,34,New Jersey,NJ,3873,421,France,6.01937E+12,2,ages_40_44,278,312654,0.000889162
New Jersey,Germany,ages_40_44,2,6.01937E+12,140,170000,1100000,34,New Jersey,NJ,3873,453,Germany,6.01937E+12,2,ages_40_44,694,312654,0.002219706
New Jersey,Greece,ages_40_44,2,6.02368E+12,20,170000,1100000,34,New Jersey,NJ,3873,433,Greece,6.02368E+12,2,ages_40_44,184,312654,0.00058851
New Jersey,Hungary,ages_40_44,2,6.0194E+12,100,170000,1100000,34,New Jersey,NJ,3873,454,Hungary,6.0194E+12,2,ages_40_44,355,312654,0.00113544
New Jersey,India,ages_40_44,2,6.01692E+12,9800,170000,1100000,34,New Jersey,NJ,3873,521,India,6.01692E+12,2,ages_40_44,14496,312654,0.046364352
New Jersey,Indonesia,ages_40_44,2,6.01956E+12,110,170000,1100000,34,New Jersey,NJ,3873,512,Indonesia,6.01956E+12,2,ages_40_44,0,312654,0
New Jersey,Ireland,ages_40_44,2,6.0194E+12,120,170000,1100000,34,New Jersey,NJ,3873,414,Ireland,6.0194E+12,2,ages_40_44,556,312654,0.001778324
New Jersey,Israel,ages_40_44,2,6.025E+12,270,170000,1100000,34,New Jersey,NJ,3873,534,Israel,6.025E+12,2,ages_40_44,309,312654,0.000988313
New Jersey,Italy,ages_40_44,2,6.0194E+12,360,170000,1100000,34,New Jersey,NJ,3873,434,Italy,6.0194E+12,2,ages_40_44,1030,312654,0.003294377
New Jersey,Japan,ages_40_44,2,6.02368E+12,170,170000,1100000,34,New Jersey,NJ,3873,501,Japan,6.02368E+12,2,ages_40_44,398,312654,0.001272973
New Jersey,Malaysia,ages_40_44,2,6.02715E+12,70,170000,1100000,34,New Jersey,NJ,3873,514,Malaysia,6.02715E+12,2,ages_40_44,107,312654,0.000342231
New Jersey,Mexico,ages_40_44,2,6.02368E+12,6800,170000,1100000,34,New Jersey,NJ,3873,200,Mexico,6.02368E+12,2,ages_40_44,5494,312654,0.01757214
New Jersey,Nepal,ages_40_44,2,6.02336E+12,80,170000,1100000,34,New Jersey,NJ,3873,524,Nepal,6.02336E+12,2,ages_40_44,157,312654,0.000502153
New Jersey,Philippines,ages_40_44,2,6.0188E+12,2200,170000,1100000,34,New Jersey,NJ,3873,515,Philippines,6.0188E+12,2,ages_40_44,6294,312654,0.02013088
New Jersey,Poland,ages_40_44,2,6.0194E+12,890,170000,1100000,34,New Jersey,NJ,3873,455,Poland,6.0194E+12,2,ages_40_44,3061,312654,0.009790375
New Jersey,Portugal,ages_40_44,2,6.02135E+12,650,170000,1100000,34,New Jersey,NJ,3873,436,Portugal,6.02135E+12,2,ages_40_44,762,312654,0.002437199
New Jersey,Puerto Rico,ages_40_44,2,6.01952E+12,2300,170000,1100000,34,New Jersey,NJ,3873,110,Puerto Rico,6.01952E+12,2,ages_40_44,5336,312654,0.017066789
New Jersey,Romania,ages_40_44,2,6.02715E+12,90,170000,1100000,34,New Jersey,NJ,3873,456,Romania,6.02715E+12,2,ages_40_44,165,312654,0.00052774
New Jersey,Russia,ages_40_44,2,6.025E+12,260,170000,1100000,34,New Jersey,NJ,3873,465,Russia,6.025E+12,2,ages_40_44,3933,312654,0.012579401
New Jersey,Saudi Arabia,ages_40_44,2,6.025E+12,20,170000,1100000,34,New Jersey,NJ,3873,533,Saudi Arabia,6.025E+12,2,ages_40_44,0,312654,0
New Jersey,Singapore,ages_40_44,2,6.02352E+12,20,170000,1100000,34,New Jersey,NJ,3873,516,Singapore,6.02352E+12,2,ages_40_44,222,312654,0.00071005
New Jersey,South Korea,ages_40_44,2,6.02715E+12,600,170000,1100000,34,New Jersey,NJ,3873,502,South Korea,6.02715E+12,2,ages_40_44,6754,312654,0.021602154
New Jersey,Spain,ages_40_44,2,6.01937E+12,190,170000,1100000,34,New Jersey,NJ,3873,438,Spain,6.01937E+12,2,ages_40_44,842,312654,0.002693073
New Jersey,Turkey,ages_40_44,2,6.01937E+12,550,170000,1100000,34,New Jersey,NJ,3873,542,Turkey,6.01937E+12,2,ages_40_44,1200,312654,0.003838109
New Jersey,UAE,ages_40_44,2,6.02352E+12,20,170000,1100000,34,New Jersey,NJ,3873,543,UAE,6.02352E+12,2,ages_40_44,0,312654,0
New Jersey,UK,ages_40_44,2,6.02135E+12,540,170000,1100000,34,New Jersey,NJ,3873,413,UK,6.02135E+12,2,ages_40_44,433,312654,0.001384918
New Jersey,Vietnam,ages_40_44,2,6.02715E+12,400,170000,1100000,34,New Jersey,NJ,3873,518,Vietnam,6.02715E+12,2,ages_40_44,1309,312654,0.004186737
New Jersey,Australia,ages_40_44,1,6.02135E+12,110,200000,1100000,34,New Jersey,NJ,3873,700,Australia,6.02135E+12,1,ages_40_44,287,276108,0.001039448
New Jersey,Austria,ages_40_44,1,6.02368E+12,20,200000,1100000,34,New Jersey,NJ,3873,450,Austria,6.02368E+12,1,ages_40_44,211,276108,0.000764194
New Jersey,Canada,ages_40_44,1,6.0194E+12,470,200000,1100000,34,New Jersey,NJ,3873,150,Canada,6.0194E+12,1,ages_40_44,498,276108,0.001803642
New Jersey,China,ages_40_44,1,6.01945E+12,380,200000,1100000,34,New Jersey,NJ,3873,500,China,6.01945E+12,1,ages_40_44,5404,276108,0.019572052
New Jersey,France,ages_40_44,1,6.01937E+12,190,200000,1100000,34,New Jersey,NJ,3873,421,France,6.01937E+12,1,ages_40_44,365,276108,0.001321946
New Jersey,Germany,ages_40_44,1,6.01937E+12,190,200000,1100000,34,New Jersey,NJ,3873,453,Germany,6.01937E+12,1,ages_40_44,595,276108,0.002154954
New Jersey,Greece,ages_40_44,1,6.02368E+12,20,200000,1100000,34,New Jersey,NJ,3873,433,Greece,6.02368E+12,1,ages_40_44,453,276108,0.001640662
New Jersey,Hungary,ages_40_44,1,6.0194E+12,180,200000,1100000,34,New Jersey,NJ,3873,454,Hungary,6.0194E+12,1,ages_40_44,87,276108,0.000315094
New Jersey,India,ages_40_44,1,6.01692E+12,9300,200000,1100000,34,New Jersey,NJ,3873,521,India,6.01692E+12,1,ages_40_44,17794,276108,0.064445797
New Jersey,Indonesia,ages_40_44,1,6.01956E+12,170,200000,1100000,34,New Jersey,NJ,3873,512,Indonesia,6.01956E+12,1,ages_40_44,77,276108,0.000278876
New Jersey,Ireland,ages_40_44,1,6.0194E+12,120,200000,1100000,34,New Jersey,NJ,3873,414,Ireland,6.0194E+12,1,ages_40_44,211,276108,0.000764194
New Jersey,Israel,ages_40_44,1,6.025E+12,300,200000,1100000,34,New Jersey,NJ,3873,534,Israel,6.025E+12,1,ages_40_44,244,276108,0.000883712
New Jersey,Italy,ages_40_44,1,6.0194E+12,290,200000,1100000,34,New Jersey,NJ,3873,434,Italy,6.0194E+12,1,ages_40_44,693,276108,0.002509887
New Jersey,Japan,ages_40_44,1,6.02368E+12,260,200000,1100000,34,New Jersey,NJ,3873,501,Japan,6.02368E+12,1,ages_40_44,360,276108,0.001303838
New Jersey,Malaysia,ages_40_44,1,6.02715E+12,100,200000,1100000,34,New Jersey,NJ,3873,514,Malaysia,6.02715E+12,1,ages_40_44,0,276108,0
New Jersey,Mexico,ages_40_44,1,6.02368E+12,4800,200000,1100000,34,New Jersey,NJ,3873,200,Mexico,6.02368E+12,1,ages_40_44,8909,276108,0.03226636
New Jersey,Nepal,ages_40_44,1,6.02336E+12,50,200000,1100000,34,New Jersey,NJ,3873,524,Nepal,6.02336E+12,1,ages_40_44,179,276108,0.000648297
New Jersey,Philippines,ages_40_44,1,6.0188E+12,2900,200000,1100000,34,New Jersey,NJ,3873,515,Philippines,6.0188E+12,1,ages_40_44,3577,276108,0.012955076
New Jersey,Poland,ages_40_44,1,6.0194E+12,1300,200000,1100000,34,New Jersey,NJ,3873,455,Poland,6.0194E+12,1,ages_40_44,2255,276108,0.008167094
New Jersey,Portugal,ages_40_44,1,6.02135E+12,650,200000,1100000,34,New Jersey,NJ,3873,436,Portugal,6.02135E+12,1,ages_40_44,1098,276108,0.003976705
New Jersey,Puerto Rico,ages_40_44,1,6.01952E+12,2800,200000,1100000,34,New Jersey,NJ,3873,110,Puerto Rico,6.01952E+12,1,ages_40_44,4458,276108,0.016145856
New Jersey,Romania,ages_40_44,1,6.02715E+12,140,200000,1100000,34,New Jersey,NJ,3873,456,Romania,6.02715E+12,1,ages_40_44,320,276108,0.001158967
New Jersey,Russia,ages_40_44,1,6.025E+12,470,200000,1100000,34,New Jersey,NJ,3873,465,Russia,6.025E+12,1,ages_40_44,1809,276108,0.006551784
New Jersey,Saudi Arabia,ages_40_44,1,6.025E+12,20,200000,1100000,34,New Jersey,NJ,3873,533,Saudi Arabia,6.025E+12,1,ages_40_44,0,276108,0
New Jersey,Singapore,ages_40_44,1,6.02352E+12,30,200000,1100000,34,New Jersey,NJ,3873,516,Singapore,6.02352E+12,1,ages_40_44,0,276108,0
New Jersey,South Korea,ages_40_44,1,6.02715E+12,740,200000,1100000,34,New Jersey,NJ,3873,502,South Korea,6.02715E+12,1,ages_40_44,3912,276108,0.014168369
New Jersey,Spain,ages_40_44,1,6.01937E+12,190,200000,1100000,34,New Jersey,NJ,3873,438,Spain,6.01937E+12,1,ages_40_44,863,276108,0.003125589
New Jersey,Turkey,ages_40_44,1,6.01937E+12,430,200000,1100000,34,New Jersey,NJ,3873,542,Turkey,6.01937E+12,1,ages_40_44,957,276108,0.003466035
New Jersey,UAE,ages_40_44,1,6.02352E+12,20,200000,1100000,34,New Jersey,NJ,3873,543,UAE,6.02352E+12,1,ages_40_44,0,276108,0
New Jersey,UK,ages_40_44,1,6.02135E+12,560,200000,1100000,34,New Jersey,NJ,3873,413,UK,6.02135E+12,1,ages_40_44,597,276108,0.002162197
New Jersey,Vietnam,ages_40_44,1,6.02715E+12,550,200000,1100000,34,New Jersey,NJ,3873,518,Vietnam,6.02715E+12,1,ages_40_44,1105,276108,0.004002057
New Jersey,Australia,ages_45_49,2,6.02135E+12,90,170000,1100000,34,New Jersey,NJ,3873,700,Australia,6.02135E+12,2,ages_45_49,152,325721,0.000466657
New Jersey,Austria,ages_45_49,2,6.02368E+12,20,170000,1100000,34,New Jersey,NJ,3873,450,Austria,6.02368E+12,2,ages_45_49,167,325721,0.000512709
New Jersey,Canada,ages_45_49,2,6.0194E+12,340,170000,1100000,34,New Jersey,NJ,3873,150,Canada,6.0194E+12,2,ages_45_49,1662,325721,0.005102526
New Jersey,China,ages_45_49,2,6.01945E+12,260,170000,1100000,34,New Jersey,NJ,3873,500,China,6.01945E+12,2,ages_45_49,4983,325721,0.015298369
New Jersey,France,ages_45_49,2,6.01937E+12,170,170000,1100000,34,New Jersey,NJ,3873,421,France,6.01937E+12,2,ages_45_49,738,325721,0.002265743
New Jersey,Germany,ages_45_49,2,6.01937E+12,150,170000,1100000,34,New Jersey,NJ,3873,453,Germany,6.01937E+12,2,ages_45_49,1168,325721,0.003585891
New Jersey,Greece,ages_45_49,2,6.02368E+12,20,170000,1100000,34,New Jersey,NJ,3873,433,Greece,6.02368E+12,2,ages_45_49,989,325721,0.003036341
New Jersey,Hungary,ages_45_49,2,6.0194E+12,90,170000,1100000,34,New Jersey,NJ,3873,454,Hungary,6.0194E+12,2,ages_45_49,124,325721,0.000380694
New Jersey,India,ages_45_49,2,6.01692E+12,6900,170000,1100000,34,New Jersey,NJ,3873,521,India,6.01692E+12,2,ages_45_49,10302,325721,0.031628295
New Jersey,Indonesia,ages_45_49,2,6.01956E+12,140,170000,1100000,34,New Jersey,NJ,3873,512,Indonesia,6.01956E+12,2,ages_45_49,303,325721,0.000930244
New Jersey,Ireland,ages_45_49,2,6.0194E+12,150,170000,1100000,34,New Jersey,NJ,3873,414,Ireland,6.0194E+12,2,ages_45_49,399,325721,0.001224975
New Jersey,Israel,ages_45_49,2,6.025E+12,250,170000,1100000,34,New Jersey,NJ,3873,534,Israel,6.025E+12,2,ages_45_49,293,325721,0.000899543
New Jersey,Italy,ages_45_49,2,6.0194E+12,440,170000,1100000,34,New Jersey,NJ,3873,434,Italy,6.0194E+12,2,ages_45_49,1475,325721,0.004528415
New Jersey,Japan,ages_45_49,2,6.02368E+12,120,170000,1100000,34,New Jersey,NJ,3873,501,Japan,6.02368E+12,2,ages_45_49,355,325721,0.00108989
New Jersey,Malaysia,ages_45_49,2,6.02715E+12,60,170000,1100000,34,New Jersey,NJ,3873,514,Malaysia,6.02715E+12,2,ages_45_49,264,325721,0.00081051
New Jersey,Mexico,ages_45_49,2,6.02368E+12,4400,170000,1100000,34,New Jersey,NJ,3873,200,Mexico,6.02368E+12,2,ages_45_49,4946,325721,0.015184775
New Jersey,Nepal,ages_45_49,2,6.02336E+12,50,170000,1100000,34,New Jersey,NJ,3873,524,Nepal,6.02336E+12,2,ages_45_49,154,325721,0.000472797
New Jersey,Philippines,ages_45_49,2,6.0188E+12,2200,170000,1100000,34,New Jersey,NJ,3873,515,Philippines,6.0188E+12,2,ages_45_49,5898,325721,0.018107521
New Jersey,Poland,ages_45_49,2,6.0194E+12,620,170000,1100000,34,New Jersey,NJ,3873,455,Poland,6.0194E+12,2,ages_45_49,1532,325721,0.004703412
New Jersey,Portugal,ages_45_49,2,6.02135E+12,640,170000,1100000,34,New Jersey,NJ,3873,436,Portugal,6.02135E+12,2,ages_45_49,1986,325721,0.006097243
New Jersey,Puerto Rico,ages_45_49,2,6.01952E+12,2100,170000,1100000,34,New Jersey,NJ,3873,110,Puerto Rico,6.01952E+12,2,ages_45_49,6309,325721,0.019369338
New Jersey,Romania,ages_45_49,2,6.02715E+12,110,170000,1100000,34,New Jersey,NJ,3873,456,Romania,6.02715E+12,2,ages_45_49,78,325721,0.000239469
New Jersey,Russia,ages_45_49,2,6.025E+12,300,170000,1100000,34,New Jersey,NJ,3873,465,Russia,6.025E+12,2,ages_45_49,1977,325721,0.006069612
New Jersey,Saudi Arabia,ages_45_49,2,6.025E+12,20,170000,1100000,34,New Jersey,NJ,3873,533,Saudi Arabia,6.025E+12,2,ages_45_49,0,325721,0
New Jersey,Singapore,ages_45_49,2,6.02352E+12,20,170000,1100000,34,New Jersey,NJ,3873,516,Singapore,6.02352E+12,2,ages_45_49,0,325721,0
New Jersey,South Korea,ages_45_49,2,6.02715E+12,760,170000,1100000,34,New Jersey,NJ,3873,502,South Korea,6.02715E+12,2,ages_45_49,3514,325721,0.010788374
New Jersey,Spain,ages_45_49,2,6.01937E+12,160,170000,1100000,34,New Jersey,NJ,3873,438,Spain,6.01937E+12,2,ages_45_49,291,325721,0.000893403
New Jersey,Turkey,ages_45_49,2,6.01937E+12,470,170000,1100000,34,New Jersey,NJ,3873,542,Turkey,6.01937E+12,2,ages_45_49,510,325721,0.001565757
New Jersey,UAE,ages_45_49,2,6.02352E+12,20,170000,1100000,34,New Jersey,NJ,3873,543,UAE,6.02352E+12,2,ages_45_49,85,325721,0.00026096
New Jersey,UK,ages_45_49,2,6.02135E+12,690,170000,1100000,34,New Jersey,NJ,3873,413,UK,6.02135E+12,2,ages_45_49,471,325721,0.001446023
New Jersey,Vietnam,ages_45_49,2,6.02715E+12,460,170000,1100000,34,New Jersey,NJ,3873,518,Vietnam,6.02715E+12,2,ages_45_49,2094,325721,0.006428815
New Jersey,Australia,ages_45_49,1,6.02135E+12,100,210000,1100000,34,New Jersey,NJ,3873,700,Australia,6.02135E+12,1,ages_45_49,209,297037,0.000703616
New Jersey,Austria,ages_45_49,1,6.02368E+12,20,210000,1100000,34,New Jersey,NJ,3873,450,Austria,6.02368E+12,1,ages_45_49,0,297037,0
New Jersey,Canada,ages_45_49,1,6.0194E+12,470,210000,1100000,34,New Jersey,NJ,3873,150,Canada,6.0194E+12,1,ages_45_49,655,297037,0.002205112
New Jersey,China,ages_45_49,1,6.01945E+12,360,210000,1100000,34,New Jersey,NJ,3873,500,China,6.01945E+12,1,ages_45_49,5403,297037,0.018189653
New Jersey,France,ages_45_49,1,6.01937E+12,200,210000,1100000,34,New Jersey,NJ,3873,421,France,6.01937E+12,1,ages_45_49,253,297037,0.000851746
New Jersey,Germany,ages_45_49,1,6.01937E+12,180,210000,1100000,34,New Jersey,NJ,3873,453,Germany,6.01937E+12,1,ages_45_49,911,297037,0.003066958
New Jersey,Greece,ages_45_49,1,6.02368E+12,20,210000,1100000,34,New Jersey,NJ,3873,433,Greece,6.02368E+12,1,ages_45_49,996,297037,0.003353118
New Jersey,Hungary,ages_45_49,1,6.0194E+12,170,210000,1100000,34,New Jersey,NJ,3873,454,Hungary,6.0194E+12,1,ages_45_49,69,297037,0.000232294
New Jersey,India,ages_45_49,1,6.01692E+12,6000,210000,1100000,34,New Jersey,NJ,3873,521,India,6.01692E+12,1,ages_45_49,12491,297037,0.042052
New Jersey,Indonesia,ages_45_49,1,6.01956E+12,170,210000,1100000,34,New Jersey,NJ,3873,512,Indonesia,6.01956E+12,1,ages_45_49,85,297037,0.00028616
New Jersey,Ireland,ages_45_49,1,6.0194E+12,170,210000,1100000,34,New Jersey,NJ,3873,414,Ireland,6.0194E+12,1,ages_45_49,480,297037,0.00161596
New Jersey,Israel,ages_45_49,1,6.025E+12,230,210000,1100000,34,New Jersey,NJ,3873,534,Israel,6.025E+12,1,ages_45_49,269,297037,0.000905611
New Jersey,Italy,ages_45_49,1,6.0194E+12,330,210000,1100000,34,New Jersey,NJ,3873,434,Italy,6.0194E+12,1,ages_45_49,1246,297037,0.004194764
New Jersey,Japan,ages_45_49,1,6.02368E+12,220,210000,1100000,34,New Jersey,NJ,3873,501,Japan,6.02368E+12,1,ages_45_49,516,297037,0.001737157
New Jersey,Malaysia,ages_45_49,1,6.02715E+12,90,210000,1100000,34,New Jersey,NJ,3873,514,Malaysia,6.02715E+12,1,ages_45_49,106,297037,0.000356858
New Jersey,Mexico,ages_45_49,1,6.02368E+12,3100,210000,1100000,34,New Jersey,NJ,3873,200,Mexico,6.02368E+12,1,ages_45_49,4022,297037,0.013540401
New Jersey,Nepal,ages_45_49,1,6.02336E+12,40,210000,1100000,34,New Jersey,NJ,3873,524,Nepal,6.02336E+12,1,ages_45_49,145,297037,0.000488155
New Jersey,Philippines,ages_45_49,1,6.0188E+12,3200,210000,1100000,34,New Jersey,NJ,3873,515,Philippines,6.0188E+12,1,ages_45_49,3432,297037,0.011554116
New Jersey,Poland,ages_45_49,1,6.0194E+12,910,210000,1100000,34,New Jersey,NJ,3873,455,Poland,6.0194E+12,1,ages_45_49,2335,297037,0.007860974
New Jersey,Portugal,ages_45_49,1,6.02135E+12,730,210000,1100000,34,New Jersey,NJ,3873,436,Portugal,6.02135E+12,1,ages_45_49,2162,297037,0.007278555
New Jersey,Puerto Rico,ages_45_49,1,6.01952E+12,2900,210000,1100000,34,New Jersey,NJ,3873,110,Puerto Rico,6.01952E+12,1,ages_45_49,5580,297037,0.018785539
New Jersey,Romania,ages_45_49,1,6.02715E+12,150,210000,1100000,34,New Jersey,NJ,3873,456,Romania,6.02715E+12,1,ages_45_49,0,297037,0
New Jersey,Russia,ages_45_49,1,6.025E+12,410,210000,1100000,34,New Jersey,NJ,3873,465,Russia,6.025E+12,1,ages_45_49,1731,297037,0.005827557
New Jersey,Saudi Arabia,ages_45_49,1,6.025E+12,20,210000,1100000,34,New Jersey,NJ,3873,533,Saudi Arabia,6.025E+12,1,ages_45_49,0,297037,0
New Jersey,Singapore,ages_45_49,1,6.02352E+12,30,210000,1100000,34,New Jersey,NJ,3873,516,Singapore,6.02352E+12,1,ages_45_49,0,297037,0
New Jersey,South Korea,ages_45_49,1,6.02715E+12,740,210000,1100000,34,New Jersey,NJ,3873,502,South Korea,6.02715E+12,1,ages_45_49,4144,297037,0.013951124
New Jersey,Spain,ages_45_49,1,6.01937E+12,180,210000,1100000,34,New Jersey,NJ,3873,438,Spain,6.01937E+12,1,ages_45_49,563,297037,0.001895387
New Jersey,Turkey,ages_45_49,1,6.01937E+12,360,210000,1100000,34,New Jersey,NJ,3873,542,Turkey,6.01937E+12,1,ages_45_49,1046,297037,0.003521447
New Jersey,UAE,ages_45_49,1,6.02352E+12,20,210000,1100000,34,New Jersey,NJ,3873,543,UAE,6.02352E+12,1,ages_45_49,0,297037,0
New Jersey,UK,ages_45_49,1,6.02135E+12,690,210000,1100000,34,New Jersey,NJ,3873,413,UK,6.02135E+12,1,ages_45_49,1055,297037,0.003551746
New Jersey,Vietnam,ages_45_49,1,6.02715E+12,520,210000,1100000,34,New Jersey,NJ,3873,518,Vietnam,6.02715E+12,1,ages_45_49,1169,297037,0.003935537
New Jersey,Australia,ages_50_54,2,6.02135E+12,90,150000,1100000,34,New Jersey,NJ,3873,700,Australia,6.02135E+12,2,ages_50_54,279,345393,0.000807775
New Jersey,Austria,ages_50_54,2,6.02368E+12,20,150000,1100000,34,New Jersey,NJ,3873,450,Austria,6.02368E+12,2,ages_50_54,0,345393,0
New Jersey,Canada,ages_50_54,2,6.0194E+12,300,150000,1100000,34,New Jersey,NJ,3873,150,Canada,6.0194E+12,2,ages_50_54,897,345393,0.002597042
New Jersey,China,ages_50_54,2,6.01945E+12,210,150000,1100000,34,New Jersey,NJ,3873,500,China,6.01945E+12,2,ages_50_54,6295,345393,0.018225615
New Jersey,France,ages_50_54,2,6.01937E+12,100,150000,1100000,34,New Jersey,NJ,3873,421,France,6.01937E+12,2,ages_50_54,269,345393,0.000778823
New Jersey,Germany,ages_50_54,2,6.01937E+12,150,150000,1100000,34,New Jersey,NJ,3873,453,Germany,6.01937E+12,2,ages_50_54,1895,345393,0.005486504
New Jersey,Greece,ages_50_54,2,6.02368E+12,20,150000,1100000,34,New Jersey,NJ,3873,433,Greece,6.02368E+12,2,ages_50_54,143,345393,0.000414021
New Jersey,Hungary,ages_50_54,2,6.0194E+12,50,150000,1100000,34,New Jersey,NJ,3873,454,Hungary,6.0194E+12,2,ages_50_54,64,345393,0.000185296
New Jersey,India,ages_50_54,2,6.01692E+12,4300,150000,1100000,34,New Jersey,NJ,3873,521,India,6.01692E+12,2,ages_50_54,6977,345393,0.020200178
New Jersey,Indonesia,ages_50_54,2,6.01956E+12,80,150000,1100000,34,New Jersey,NJ,3873,512,Indonesia,6.01956E+12,2,ages_50_54,97,345393,0.00028084
New Jersey,Ireland,ages_50_54,2,6.0194E+12,160,150000,1100000,34,New Jersey,NJ,3873,414,Ireland,6.0194E+12,2,ages_50_54,182,345393,0.000526936
New Jersey,Israel,ages_50_54,2,6.025E+12,210,150000,1100000,34,New Jersey,NJ,3873,534,Israel,6.025E+12,2,ages_50_54,119,345393,0.000344535
New Jersey,Italy,ages_50_54,2,6.0194E+12,450,150000,1100000,34,New Jersey,NJ,3873,434,Italy,6.0194E+12,2,ages_50_54,2402,345393,0.006954397
New Jersey,Japan,ages_50_54,2,6.02368E+12,120,150000,1100000,34,New Jersey,NJ,3873,501,Japan,6.02368E+12,2,ages_50_54,775,345393,0.002243821
New Jersey,Malaysia,ages_50_54,2,6.02715E+12,60,150000,1100000,34,New Jersey,NJ,3873,514,Malaysia,6.02715E+12,2,ages_50_54,0,345393,0
New Jersey,Mexico,ages_50_54,2,6.02368E+12,2400,150000,1100000,34,New Jersey,NJ,3873,200,Mexico,6.02368E+12,2,ages_50_54,1587,345393,0.004594766
New Jersey,Nepal,ages_50_54,2,6.02336E+12,40,150000,1100000,34,New Jersey,NJ,3873,524,Nepal,6.02336E+12,2,ages_50_54,0,345393,0
New Jersey,Philippines,ages_50_54,2,6.0188E+12,2000,150000,1100000,34,New Jersey,NJ,3873,515,Philippines,6.0188E+12,2,ages_50_54,4542,345393,0.013150238
New Jersey,Poland,ages_50_54,2,6.0194E+12,470,150000,1100000,34,New Jersey,NJ,3873,455,Poland,6.0194E+12,2,ages_50_54,3406,345393,0.009861231
New Jersey,Portugal,ages_50_54,2,6.02135E+12,680,150000,1100000,34,New Jersey,NJ,3873,436,Portugal,6.02135E+12,2,ages_50_54,1415,345393,0.004096783
New Jersey,Puerto Rico,ages_50_54,2,6.01952E+12,2100,150000,1100000,34,New Jersey,NJ,3873,110,Puerto Rico,6.01952E+12,2,ages_50_54,7127,345393,0.020634466
New Jersey,Romania,ages_50_54,2,6.02715E+12,60,150000,1100000,34,New Jersey,NJ,3873,456,Romania,6.02715E+12,2,ages_50_54,182,345393,0.000526936
New Jersey,Russia,ages_50_54,2,6.025E+12,250,150000,1100000,34,New Jersey,NJ,3873,465,Russia,6.025E+12,2,ages_50_54,2350,345393,0.006803844
New Jersey,Saudi Arabia,ages_50_54,2,6.025E+12,20,150000,1100000,34,New Jersey,NJ,3873,533,Saudi Arabia,6.025E+12,2,ages_50_54,0,345393,0
New Jersey,Singapore,ages_50_54,2,6.02352E+12,20,150000,1100000,34,New Jersey,NJ,3873,516,Singapore,6.02352E+12,2,ages_50_54,0,345393,0
New Jersey,South Korea,ages_50_54,2,6.02715E+12,520,150000,1100000,34,New Jersey,NJ,3873,502,South Korea,6.02715E+12,2,ages_50_54,5250,345393,0.015200076
New Jersey,Spain,ages_50_54,2,6.01937E+12,140,150000,1100000,34,New Jersey,NJ,3873,438,Spain,6.01937E+12,2,ages_50_54,398,345393,0.001152311
New Jersey,Turkey,ages_50_54,2,6.01937E+12,390,150000,1100000,34,New Jersey,NJ,3873,542,Turkey,6.01937E+12,2,ages_50_54,989,345393,0.002863405
New Jersey,UAE,ages_50_54,2,6.02352E+12,20,150000,1100000,34,New Jersey,NJ,3873,543,UAE,6.02352E+12,2,ages_50_54,0,345393,0
New Jersey,UK,ages_50_54,2,6.02135E+12,590,150000,1100000,34,New Jersey,NJ,3873,413,UK,6.02135E+12,2,ages_50_54,909,345393,0.002631785
